tar_area,tar_layer,tar_pop,src_area,src_layer,src_pop,syn_num,w,w_sd
bankssts,II/III,I,frontalpole,V,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,frontalpole,V,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,frontalpole,VI,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,frontalpole,VI,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,fusiform,II/III,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,fusiform,II/III,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,fusiform,IV,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,fusiform,IV,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,fusiform,V,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,fusiform,V,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,fusiform,VI,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,fusiform,VI,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,inferiorparietal,II/III,E,432794,14.953487812212206,1.4953487812212207
bankssts,II/III,I,inferiorparietal,II/III,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,inferiorparietal,IV,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,inferiorparietal,IV,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,inferiorparietal,V,E,292272,14.953487812212206,1.4953487812212207
bankssts,II/III,I,inferiorparietal,V,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,inferiorparietal,VI,E,839800,14.953487812212206,1.4953487812212207
bankssts,II/III,I,inferiorparietal,VI,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,inferiortemporal,II/III,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,inferiortemporal,II/III,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,inferiortemporal,IV,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,inferiortemporal,IV,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,inferiortemporal,V,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,inferiortemporal,V,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,inferiortemporal,VI,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,inferiortemporal,VI,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,insula,II/III,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,insula,II/III,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,insula,IV,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,insula,IV,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,insula,V,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,insula,V,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,insula,VI,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,insula,VI,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,isthmuscingulate,II/III,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,isthmuscingulate,II/III,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,isthmuscingulate,IV,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,isthmuscingulate,IV,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,isthmuscingulate,V,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,isthmuscingulate,V,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,isthmuscingulate,VI,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,isthmuscingulate,VI,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,lateraloccipital,II/III,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,lateraloccipital,II/III,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,lateraloccipital,IV,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,lateraloccipital,IV,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,lateraloccipital,V,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,lateraloccipital,V,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,lateraloccipital,VI,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,lateraloccipital,VI,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,lateralorbitofrontal,II/III,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,lateralorbitofrontal,II/III,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,lateralorbitofrontal,IV,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,lateralorbitofrontal,IV,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,lateralorbitofrontal,V,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,lateralorbitofrontal,V,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,lateralorbitofrontal,VI,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,lateralorbitofrontal,VI,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,lingual,II/III,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,lingual,II/III,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,lingual,IV,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,lingual,IV,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,lingual,V,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,lingual,V,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,lingual,VI,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,lingual,VI,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,medialorbitofrontal,II/III,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,medialorbitofrontal,II/III,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,medialorbitofrontal,IV,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,medialorbitofrontal,IV,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,medialorbitofrontal,V,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,medialorbitofrontal,V,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,medialorbitofrontal,VI,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,medialorbitofrontal,VI,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,middletemporal,II/III,E,2548352,14.953487812212206,1.4953487812212207
bankssts,II/III,I,middletemporal,II/III,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,middletemporal,IV,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,middletemporal,IV,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,middletemporal,V,E,2076147,14.953487812212206,1.4953487812212207
bankssts,II/III,I,middletemporal,V,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,middletemporal,VI,E,2403540,14.953487812212206,1.4953487812212207
bankssts,II/III,I,middletemporal,VI,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,paracentral,II/III,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,paracentral,II/III,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,paracentral,IV,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,paracentral,IV,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,paracentral,V,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,paracentral,V,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,paracentral,VI,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,paracentral,VI,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,parahippocampal,II/III,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,parahippocampal,II/III,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,parahippocampal,IV,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,parahippocampal,IV,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,parahippocampal,V,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,parahippocampal,V,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,parahippocampal,VI,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,parahippocampal,VI,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,parsopercularis,II/III,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,parsopercularis,II/III,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,parsopercularis,IV,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,parsopercularis,IV,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,parsopercularis,V,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,parsopercularis,V,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,parsopercularis,VI,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,parsopercularis,VI,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,parsorbitalis,II/III,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,parsorbitalis,II/III,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,parsorbitalis,IV,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,parsorbitalis,IV,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,parsorbitalis,V,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,parsorbitalis,V,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,parsorbitalis,VI,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,parsorbitalis,VI,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,parstriangularis,II/III,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,parstriangularis,II/III,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,parstriangularis,IV,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,parstriangularis,IV,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,parstriangularis,V,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,parstriangularis,V,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,parstriangularis,VI,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,parstriangularis,VI,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,pericalcarine,II/III,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,pericalcarine,II/III,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,pericalcarine,IV,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,pericalcarine,IV,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,pericalcarine,V,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,pericalcarine,V,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,pericalcarine,VI,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,pericalcarine,VI,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,postcentral,II/III,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,postcentral,II/III,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,postcentral,IV,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,postcentral,IV,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,postcentral,V,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,postcentral,V,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,postcentral,VI,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,postcentral,VI,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,posteriorcingulate,II/III,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,posteriorcingulate,II/III,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,posteriorcingulate,IV,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,posteriorcingulate,IV,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,posteriorcingulate,V,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,posteriorcingulate,V,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,posteriorcingulate,VI,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,posteriorcingulate,VI,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,precentral,II/III,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,precentral,II/III,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,precentral,IV,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,precentral,IV,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,precentral,V,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,precentral,V,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,precentral,VI,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,precentral,VI,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,precuneus,II/III,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,precuneus,II/III,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,precuneus,IV,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,precuneus,IV,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,precuneus,V,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,precuneus,V,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,precuneus,VI,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,precuneus,VI,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,rostralanteriorcingulate,II/III,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,rostralanteriorcingulate,II/III,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,rostralanteriorcingulate,IV,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,rostralanteriorcingulate,IV,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,rostralanteriorcingulate,V,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,rostralanteriorcingulate,V,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,rostralanteriorcingulate,VI,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,rostralanteriorcingulate,VI,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,rostralmiddlefrontal,II/III,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,rostralmiddlefrontal,II/III,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,rostralmiddlefrontal,IV,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,rostralmiddlefrontal,IV,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,rostralmiddlefrontal,V,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,rostralmiddlefrontal,V,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,rostralmiddlefrontal,VI,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,rostralmiddlefrontal,VI,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,superiorfrontal,II/III,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,superiorfrontal,II/III,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,superiorfrontal,IV,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,superiorfrontal,IV,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,superiorfrontal,V,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,superiorfrontal,V,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,superiorfrontal,VI,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,superiorfrontal,VI,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,superiorparietal,II/III,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,superiorparietal,II/III,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,superiorparietal,IV,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,superiorparietal,IV,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,superiorparietal,V,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,superiorparietal,V,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,superiorparietal,VI,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,superiorparietal,VI,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,superiortemporal,II/III,E,788341,14.953487812212206,1.4953487812212207
bankssts,II/III,I,superiortemporal,II/III,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,superiortemporal,IV,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,superiortemporal,IV,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,superiortemporal,V,E,743791,14.953487812212206,1.4953487812212207
bankssts,II/III,I,superiortemporal,V,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,superiortemporal,VI,E,830328,14.953487812212206,1.4953487812212207
bankssts,II/III,I,superiortemporal,VI,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,supramarginal,II/III,E,1303696,14.953487812212206,1.4953487812212207
bankssts,II/III,I,supramarginal,II/III,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,supramarginal,IV,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,supramarginal,IV,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,supramarginal,V,E,693866,14.953487812212206,1.4953487812212207
bankssts,II/III,I,supramarginal,V,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,supramarginal,VI,E,1020043,14.953487812212206,1.4953487812212207
bankssts,II/III,I,supramarginal,VI,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,temporalpole,II/III,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,temporalpole,II/III,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,temporalpole,IV,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,temporalpole,IV,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,temporalpole,V,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,temporalpole,V,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,temporalpole,VI,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,temporalpole,VI,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,transversetemporal,II/III,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,transversetemporal,II/III,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,transversetemporal,IV,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,transversetemporal,IV,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,transversetemporal,V,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,transversetemporal,V,I,0,-37.38371953053052,3.7383719530530524
bankssts,II/III,I,transversetemporal,VI,E,0,14.953487812212206,1.4953487812212207
bankssts,II/III,I,transversetemporal,VI,I,0,-37.38371953053052,3.7383719530530524
bankssts,IV,E,bankssts,II/III,E,5365348,16.448836593433423,1.6448836593433425
bankssts,IV,E,bankssts,II/III,I,2211672,-82.24418296716713,8.224418296716713
bankssts,IV,E,bankssts,IV,E,15716242,16.448836593433423,1.6448836593433425
bankssts,IV,E,bankssts,IV,I,11885216,-82.24418296716713,8.224418296716713
bankssts,IV,E,bankssts,V,E,2418364,16.448836593433423,1.6448836593433425
bankssts,IV,E,bankssts,V,I,30444,-82.24418296716713,8.224418296716713
bankssts,IV,E,bankssts,VI,E,11951734,16.448836593433423,1.6448836593433425
bankssts,IV,E,bankssts,VI,I,0,-82.24418296716713,8.224418296716713
bankssts,IV,E,caudalanteriorcingulate,II/III,E,0,16.448836593433423,1.6448836593433425
bankssts,IV,E,caudalanteriorcingulate,II/III,I,0,-82.24418296716713,8.224418296716713
bankssts,IV,E,caudalanteriorcingulate,IV,E,0,16.448836593433423,1.6448836593433425
bankssts,IV,E,caudalanteriorcingulate,IV,I,0,-82.24418296716713,8.224418296716713
bankssts,IV,E,caudalanteriorcingulate,V,E,0,16.448836593433423,1.6448836593433425
bankssts,IV,E,caudalanteriorcingulate,V,I,0,-82.24418296716713,8.224418296716713
bankssts,IV,E,caudalanteriorcingulate,VI,E,0,16.448836593433423,1.6448836593433425
bankssts,IV,E,caudalanteriorcingulate,VI,I,0,-82.24418296716713,8.224418296716713
bankssts,IV,E,caudalmiddlefrontal,II/III,E,0,16.448836593433423,1.6448836593433425
bankssts,IV,E,caudalmiddlefrontal,II/III,I,0,-82.24418296716713,8.224418296716713
bankssts,IV,E,caudalmiddlefrontal,IV,E,0,16.448836593433423,1.6448836593433425
bankssts,IV,E,caudalmiddlefrontal,IV,I,0,-82.24418296716713,8.224418296716713
bankssts,IV,E,caudalmiddlefrontal,V,E,0,16.448836593433423,1.6448836593433425
bankssts,IV,E,caudalmiddlefrontal,V,I,0,-82.24418296716713,8.224418296716713
bankssts,IV,E,caudalmiddlefrontal,VI,E,0,16.448836593433423,1.6448836593433425
bankssts,IV,E,caudalmiddlefrontal,VI,I,0,-82.24418296716713,8.224418296716713
bankssts,IV,E,cuneus,II/III,E,0,16.448836593433423,1.6448836593433425
